,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1421,1607710336433676288,Tue Dec 27 12:09:48 +0000 2022,6,jabat pj gubernur dki jakarta heru budi hartono saran usaha swasta nerapin bijak work from home wfh prediksi bakal badai dahsyat hantam wilayah jakarta bogor tangerang bekas rabu,1607710336433676288,https://pbs.twimg.com/media/Fk-8Bu5aEAAJk08.jpg,,in,,1,0,2,https://twitter.com/idn_app/status/1607710336433676288,1499609241883406338,idn_app
1422,1607709284602904576,Tue Dec 27 12:05:37 +0000 2022,0,asosiasi tani sawit tanya bijak tan menteri lhk,1607709284602904576,,,in,"Pulo Gadung, Indonesia",1,0,0,https://twitter.com/tvOneNews/status/1607709284602904576,55507370,tvOneNews
1423,1607707999640125440,Tue Dec 27 12:00:31 +0000 2022,0,kalau alas sehat publik bijak jangan kayak bisnis rakyat dong berani enggak naekkan rokok sd sekian ratus takut hilang dapat cukai bisnis rokok besar sih kerja tani tembako nya,1607707999640125440,,,in,brrrrr ~,0,0,0,https://twitter.com/aacayyyyyy/status/1607707999640125440,583807385,aacayyyyyy
1424,1607707577928019971,Tue Dec 27 11:58:50 +0000 2022,4,jabat pj gubernur dki jakarta heru budi hartono sila usaha terap bijak work from home wfh alias kerja rumah susul potensi badai dahsyat prediksi jadi rabu besok klik,1607707577928019971,https://pbs.twimg.com/media/Fk-5g3IaAAE_g9P.jpg,,in,,0,0,3,https://twitter.com/RatnaJk_2/status/1607707577928019971,1551112802437599243,RatnaJk_2
1425,1607707396662792192,Tue Dec 27 11:58:07 +0000 2022,1,orang bodoh hasil bijak bodoh penting mangap asal bunyi,1607707396662792192,,,in,,0,0,0,https://twitter.com/rachman0565/status/1607707396662792192,2357998424,rachman0565
1426,1607706990826098693,Tue Dec 27 11:56:31 +0000 2022,0,kan jaga sehat masyarakat semua tegas presiden presiden sebut beberapa negara larang jual rokok batang lalu bijak indonesia izin jual rokok batang,1607706990826098693,https://pbs.twimg.com/media/Fk-4_KyaYAQRNnU.jpg,,in,"Makassar, Indonesia",0,0,0,https://twitter.com/KareenNona/status/1607706990826098693,1370027320115822594,KareenNona
1427,1607706243233386496,Tue Dec 27 11:53:32 +0000 2022,9,heru budi pagar tebet eco park rg mesti erti advokasi lingkung jangan sekadar bikin bijak,1607706243233386496,,,in,,0,2,3,https://twitter.com/keuangannews_id/status/1607706243233386496,1226436091617505281,keuangannews_id
1428,1607705599244107776,Tue Dec 27 11:50:59 +0000 2022,61,mbak alissa diksi alusan perintah lebih suka jaga harmoni sosial lebih suka arti perintah takut buat bijak populer skb menteri sendiri sekarang mjd tameng absurd bukankah sejak awal nyata punggung pasal,1607705599244107776,,,in,Semarang,0,4,12,https://twitter.com/WidyoLita/status/1607705599244107776,4067170038,WidyoLita
1429,1607703412564688896,Tue Dec 27 11:42:17 +0000 2022,10,jabat pj gubernur dki jakarta heru budi hartono sila usaha terap bijak work from home wfh alias kerja rumah susul potensi badai dahsyat prediksi jadi rabu besok stay safe sob,1607703412564688896,https://pbs.twimg.com/media/Fk-1lkQaAAggx0k.jpg,,in,Indonesia,0,0,1,https://twitter.com/Trending_Issue/status/1607703412564688896,1274590242645798913,Trending_Issue
1430,1607703254154244097,Tue Dec 27 11:41:40 +0000 2022,0,mantap baru bijak bantu masyarakat masyarakat kalimantan timur sangat terima kasih presiden ganja,1607703254154244097,,,in,Pasteur Bandung,0,0,0,https://twitter.com/alejand74219278/status/1607703254154244097,2627522403,alejand74219278
1431,1607703251838959617,Tue Dec 27 11:41:39 +0000 2022,0,sumatera utara dukung bijak perintah ganjar hasil program pulih ekonomi nasional masuk sumatera se,1607703251838959617,,,in,Moh Toha Bandung,0,0,0,https://twitter.com/LopezAgjcsl/status/1607703251838959617,2400177877,LopezAgjcsl
1432,1607703246331858945,Tue Dec 27 11:41:38 +0000 2022,0,ganjar cermin indonesia maju dukung semua bijak perintah,1607703246331858945,,,in,Lubango,0,0,0,https://twitter.com/alethiacaramel1/status/1607703246331858945,2780572673,alethiacaramel1
1433,1607703219035328513,Tue Dec 27 11:41:31 +0000 2022,0,bijak presiden ganjar baik bangsa indonesia sama sama dukung bijak presiden ganjar,1607703219035328513,,,in,,0,0,0,https://twitter.com/DiiiDodi/status/1607703219035328513,2725754978,DiiiDodi
1434,1607703186282024963,Tue Dec 27 11:41:23 +0000 2022,0,dukung perintah ganjar bukti kerja masyarakat indonesia bijak perintah sangat perhati,1607703186282024963,,,in,Astananyar Bandung,0,0,0,https://twitter.com/ahmetmelami25/status/1607703186282024963,2753185945,ahmetmelami25
1435,1607703122063028228,Tue Dec 27 11:41:08 +0000 2022,0,sumatera utara dukung bijak perintah ganjar hasil program pulih ekonomi nasional masuk sumate,1607703122063028228,,,in,jatinangor Bandung,0,0,0,https://twitter.com/justforlol2000/status/1607703122063028228,2390035826,justforlol2000
1436,1607703118246182913,Tue Dec 27 11:41:07 +0000 2022,0,indonesia maju presiden ganjar hehe yuk dukung bijak perintah,1607703118246182913,,,in,Braga Bandung,0,0,0,https://twitter.com/pekenaloi/status/1607703118246182913,2388123192,pekenaloi
1437,1607703115737989123,Tue Dec 27 11:41:07 +0000 2022,0,dukung bijak perintah maju bangsa bijak perintah tentu kaji matang,1607703115737989123,,,in,,0,0,0,https://twitter.com/RulliferGonzalv/status/1607703115737989123,1096875409,RulliferGonzalv
1438,1607703114991403009,Tue Dec 27 11:41:06 +0000 2022,0,dukung perintah ganjar bukti kerja masyarakat indonesia bijak perintah sangat mempe,1607703114991403009,,,in,pangalengan bandung,0,0,0,https://twitter.com/koalatronix/status/1607703114991403009,2365922635,koalatronix
1439,1607696126509187072,Tue Dec 27 11:13:20 +0000 2022,0,masyarakat yogyakarta dukung penuh bijak masyarakat yogyakarta sangat senang bijak https,1607696126509187072,,,in,Lubango,0,0,0,https://twitter.com/alethiacaramel1/status/1607696126509187072,2780572673,alethiacaramel1
1440,1607696120721047552,Tue Dec 27 11:13:19 +0000 2022,0,ayo dukung sama asyik bijak keren,1607696120721047552,,,in,,0,0,0,https://twitter.com/Alejo18xzLeal/status/1607696120721047552,2767745327,Alejo18xzLeal
1441,1607696117453688832,Tue Dec 27 11:13:18 +0000 2022,0,ayo dukung sama asyik bijak keren,1607696117453688832,,,in,,0,0,0,https://twitter.com/bitchyprincessj/status/1607696117453688832,2728450216,bitchyprincessj
1442,1607696115985690625,Tue Dec 27 11:13:18 +0000 2022,0,masyarakat yogyakarta dukung penuh bijak perintah dukung terus perintah,1607696115985690625,,,in,,0,0,0,https://twitter.com/DiiiDodi/status/1607696115985690625,2725754978,DiiiDodi
1443,1607696111850115072,Tue Dec 27 11:13:17 +0000 2022,0,rakyat dukung bijak presiden ganjar presden selalu sama rakyat kecil,1607696111850115072,,,in,,0,0,0,https://twitter.com/nolukestahp/status/1607696111850115072,2629480095,nolukestahp
1444,1607696074759888898,Tue Dec 27 11:13:08 +0000 2022,0,masyarakat kalimantan tengah bangga presiden ganjar rakyat indonesia makin bantu bijak presiden,1607696074759888898,,,in,dago pakar Bandung,0,0,0,https://twitter.com/brown12_aaron/status/1607696074759888898,2398931613,brown12_aaron
1445,1607695957805924353,Tue Dec 27 11:12:40 +0000 2022,0,dukung perintah ganjar bukti kerja masyarakat indonesia bijak perintah sangat perhati,1607695957805924353,,,in,Moh Toha Bandung,0,0,0,https://twitter.com/LopezAgjcsl/status/1607695957805924353,2400177877,LopezAgjcsl
1446,1607695885605167107,Tue Dec 27 11:12:23 +0000 2022,0,ganjar hebat mata masyarakat yogyakarta satu dukung bijak perintah maju negara,1607695885605167107,,,in,,0,0,0,https://twitter.com/aleyrodr/status/1607695885605167107,2439074630,aleyrodr
1447,1607695849689354241,Tue Dec 27 11:12:14 +0000 2022,0,maju cipta sama warga sumatera selatan dukung pak ganjar sumatera selatan dukung bijak pem,1607695849689354241,,,in,Antapani Bandung,0,0,0,https://twitter.com/alexxdavi/status/1607695849689354241,2377773492,alexxdavi
1448,1607695847638315011,Tue Dec 27 11:12:14 +0000 2022,0,ganjar peduli rakyat kecil bijak ganjar pihak adil rakyat,1607695847638315011,,,in,,0,0,0,https://twitter.com/NMY71020/status/1607695847638315011,2422858649,NMY71020
1449,1607695812976586757,Tue Dec 27 11:12:06 +0000 2022,0,sumatera selatan dukung bijak perintah tentu kaji matang masyarakat sumatera selatan dukung keb,1607695812976586757,,,in,Dago Bandung,0,0,0,https://twitter.com/patrickcaverna/status/1607695812976586757,2760651065,patrickcaverna
1450,1607695808077631488,Tue Dec 27 11:12:04 +0000 2022,0,masyarakat yogyakarta dukung penuh bijak masyarakat yogyakarta sangat senang bijak https,1607695808077631488,,,in,Astananyar Bandung,0,0,0,https://twitter.com/ahmetmelami25/status/1607695808077631488,2753185945,ahmetmelami25
1451,1607695784866349057,Tue Dec 27 11:11:59 +0000 2022,89,sehat kalau beli bungkus memang rusak sehat shg larang beli batang bagaimana siapa awas apa sanksi cerdas dikit kalau buat bijak,1607695784866349057,,,in,,5,16,30,https://twitter.com/muhsaiddidu/status/1607695784866349057,1604048424176754688,muhsaiddidu
1452,1607695783775842304,Tue Dec 27 11:11:59 +0000 2022,0,masyarakat yogyakarta dukung penuh bijak perintah dukung terus perintah,1607695783775842304,,,in,,0,0,0,https://twitter.com/alex456863/status/1607695783775842304,2724248851,alex456863
1453,1607695781431238656,Tue Dec 27 11:11:58 +0000 2022,0,yuk masyarakat daerah istimewa yogyakarta dukung penuh bijak mantap perintah masyarakat yogyakarta senang baha,1607695781431238656,,,in,Arjuna Bandung,0,0,0,https://twitter.com/AaAlkendi68/status/1607695781431238656,2722678962,AaAlkendi68
1454,1607695717103210496,Tue Dec 27 11:11:43 +0000 2022,0,maju cipta sama warga sumatera selatan dukung pak ganjar sumatera selatan dukung bijak pem,1607695717103210496,,,in,,0,0,0,https://twitter.com/RulliferGonzalv/status/1607695717103210496,1096875409,RulliferGonzalv
1455,1607695699713626114,Tue Dec 27 11:11:39 +0000 2022,0,ganjar peduli rakyat kecil bijak ganjar pihak adil rakyat,1607695699713626114,,,in,Cicendo Bandung,0,0,0,https://twitter.com/alexrom96206988/status/1607695699713626114,2648938325,alexrom96206988
1456,1607695602086993920,Tue Dec 27 11:11:15 +0000 2022,0,mantap baru bijak bantu masyarakat masyarakat kalimantan timur sangat terima kasih presiden ganja,1607695602086993920,,,in,Palasari Bandung,0,0,0,https://twitter.com/kilitlikutu/status/1607695602086993920,2751965457,kilitlikutu
1457,1607695526916689922,Tue Dec 27 11:10:57 +0000 2022,0,dukung semua bijak perintah makmur indonesia makmur rakyat indonesia jalan bang,1607695526916689922,,,in,Antapani Bandung,0,0,0,https://twitter.com/2eeed67de0d242d/status/1607695526916689922,2465588019,2eeed67de0d242d
1458,1607695248096129026,Tue Dec 27 11:09:51 +0000 2022,0,bijak menteri bumn erickthohir buat daftar hitam jalan laku bank dunia apresiasi daftar hitam bersih oknumoknum gerogot usaha negara sekaligus jadi akhir jalan koruptor,1607695248096129026,https://pbs.twimg.com/media/Fk-uTqdaAAM2cR1.jpg,,in,,0,0,0,https://twitter.com/Lilcomons/status/1607695248096129026,1017746194313801729,Lilcomons
1459,1607694561165611010,Tue Dec 27 11:07:07 +0000 2022,1,amat transportasi nilai bijak kait beri insentif kendara listrik tengah formulasi perintah kurang tepat,1607694561165611010,,,in,Jakarta,0,0,0,https://twitter.com/kompascom/status/1607694561165611010,23343960,kompascom
1460,1607694069454770179,Tue Dec 27 11:05:10 +0000 2022,0,kemenhub pasti terap bijak zero odol over dimension over load laku mulai,1607694069454770179,,,in,,0,1,0,https://twitter.com/kumparan/status/1607694069454770179,759692754985242625,kumparan
1461,1607692945729400832,Tue Dec 27 11:00:42 +0000 2022,0,burung hantu jadi simbol bijak ekor burung hantu bijaksana duduk batang dahan,1607692945729400832,,,in,Ambon,0,0,0,https://twitter.com/YppmID/status/1607692945729400832,3004550755,YppmID
1462,1607690061583380480,Tue Dec 27 10:49:14 +0000 2022,0,menteri pppa minta perintah daerah buat bijak responsif gender peduli anak,1607690061583380480,https://pbs.twimg.com/media/Fk-plc4aYAAc9_p.jpg,,in,"Kota Surabaya, Jawa Timur",0,0,0,https://twitter.com/ariefskie/status/1607690061583380480,446017133,ariefskie
1463,1607688431609737216,Tue Dec 27 10:42:46 +0000 2022,0,ahy masyarakat libat utuh proses ambil bijak publik,1607688431609737216,,,in,Sragen,0,0,0,https://twitter.com/Mas4ziz/status/1607688431609737216,1602597298654978048,Mas4ziz
1464,1607688234091556864,Tue Dec 27 10:41:59 +0000 2022,0,dukung asa beban perintah kover sakit sebab rokok moga bijak ketat serta sangsi tegas promosi susu usia y semua produksi susu enggak masuk akal cari celah masuk langgar kode etik,1607688234091556864,,,in,Indonesia,0,0,0,https://twitter.com/ayoPutri/status/1607688234091556864,77406017,ayoPutri
1465,1607688138247540736,Tue Dec 27 10:41:36 +0000 2022,0,mantap perintah sekarang perintah presiden ganjar banyak bijak sejahtera rakyat,1607688138247540736,,,in,,0,0,0,https://twitter.com/agang2000_ag23/status/1607688138247540736,2757262599,agang2000_ag23
1466,1607688135856779265,Tue Dec 27 10:41:35 +0000 2022,0,ayo dukung sama asyik bijak keren,1607688135856779265,,,in,,0,0,0,https://twitter.com/AgussBartomioli/status/1607688135856779265,2771537074,AgussBartomioli
1467,1607688122829242369,Tue Dec 27 10:41:32 +0000 2022,0,sumatera utara dukung bijak perintah ganjar hasil program pulih ekonomi nasional masuk sumatera se,1607688122829242369,,,in,Cicendo Bandung,0,0,0,https://twitter.com/alelabella4/status/1607688122829242369,2727485036,alelabella4
1468,1607688115602456583,Tue Dec 27 10:41:30 +0000 2022,0,hayuukkk ikan dukung sama bijak masyarakat yogyakarta sangat bangga pak ganjar,1607688115602456583,,,in,,0,0,0,https://twitter.com/aleyrodr/status/1607688115602456583,2439074630,aleyrodr
1469,1607688112037322753,Tue Dec 27 10:41:29 +0000 2022,0,bangun kembang pesat berkat bapak bijak presiden ganjar bukti mampu tingkat kualitas sdm tanah air http,1607688112037322753,,,in,,0,0,0,https://twitter.com/agus13133609/status/1607688112037322753,2653235155,agus13133609
1470,1607688110007283712,Tue Dec 27 10:41:29 +0000 2022,0,sumatera utara dukung bijak perintah ganjar hasil program pulih ekonomi nasional masuk sumatera se,1607688110007283712,,,in,,0,0,0,https://twitter.com/nolukestahp/status/1607688110007283712,2629480095,nolukestahp
1471,1607688091044827141,Tue Dec 27 10:41:24 +0000 2022,0,ganjar hebat mata masyarakat yogyakarta satu dukung bijak perintah maju negara,1607688091044827141,,,in,,0,0,0,https://twitter.com/coldplayersmex/status/1607688091044827141,2424402576,coldplayersmex
1472,1607688076339605505,Tue Dec 27 10:41:21 +0000 2022,0,ganjar hebat mata masyarakat yogyakarta satu dukung bijak perintah maju negara,1607688076339605505,,,in,,0,0,0,https://twitter.com/adriana61590726/status/1607688076339605505,2409770520,adriana61590726
1473,1607688018756014081,Tue Dec 27 10:41:07 +0000 2022,0,dukung bijak perintah maju bangsa bijak perintah tentu kaji matang,1607688018756014081,,,in,dago pakar Bandung,0,0,0,https://twitter.com/brown12_aaron/status/1607688018756014081,2398931613,brown12_aaron
1474,1607687991019069440,Tue Dec 27 10:41:01 +0000 2022,0,mantap baru bijak bantu masyarakat masyarakat kalimantan timur sangat terima kasih presiden ganja,1607687991019069440,,,in,Cinambo Bandung,0,0,0,https://twitter.com/alexaocampo4/status/1607687991019069440,2675324570,alexaocampo4
1475,1607687899352563712,Tue Dec 27 10:40:39 +0000 2022,0,bijak presiden baik rakyat indonesia maju kalimantan tengah,1607687899352563712,,,in,Medan,0,0,0,https://twitter.com/PGhevira/status/1607687899352563712,2904249804,PGhevira
1476,1607680859540434950,Tue Dec 27 10:12:40 +0000 2022,0,bijak presiden jokowi hebat,1607680859540434950,,,in,"Bengkulu, Indonesia",0,1,0,https://twitter.com/hendrawini5/status/1607680859540434950,1590145384948506624,hendrawini5
1477,1607680756968738816,Tue Dec 27 10:12:16 +0000 2022,0,ganjar hebat mata masyarakat yogyakarta satu dukung bijak perintah maju negara,1607680756968738816,,,in,,0,0,0,https://twitter.com/ChuriAlex/status/1607680756968738816,2749304426,ChuriAlex
1478,1607680751180333058,Tue Dec 27 10:12:15 +0000 2022,0,dukung bijak perintah maju indonesia sama wujud indonesia maju,1607680751180333058,,,in,Cicendo Bandung,0,0,0,https://twitter.com/alelabella4/status/1607680751180333058,2727485036,alelabella4
1479,1607680748475256834,Tue Dec 27 10:12:14 +0000 2022,0,mantap baru bijak bantu masyarakat masyarakat kalimantan timur sangat terima kasih presiden ganja,1607680748475256834,,,in,,0,0,0,https://twitter.com/DiiiDodi/status/1607680748475256834,2725754978,DiiiDodi
1480,1607680743119126533,Tue Dec 27 10:12:13 +0000 2022,0,indonesia makin maju bijak perintah presiden ganjar ganjar bapak bangun baik moga kalimantan te,1607680743119126533,,,in,,0,0,0,https://twitter.com/bakewellisfat/status/1607680743119126533,2720185617,bakewellisfat
1481,1607680737532325889,Tue Dec 27 10:12:11 +0000 2022,0,sumatera selatan dukung bijak perintah tentu kaji matang masyarakat sumatera selatan dukung keb,1607680737532325889,,,in,,0,0,0,https://twitter.com/agus13133609/status/1607680737532325889,2653235155,agus13133609
1482,1607680595232194561,Tue Dec 27 10:11:37 +0000 2022,0,ganjar peduli rakyat kecil bijak ganjar pihak adil rakyat,1607680595232194561,,,in,Dago Bandung,0,0,0,https://twitter.com/patrickcaverna/status/1607680595232194561,2760651065,patrickcaverna
1483,1607680539053690880,Tue Dec 27 10:11:24 +0000 2022,0,maju cipta sama warga sumatera selatan dukung pak ganjar sumatera selatan dukung bijak pem,1607680539053690880,,,in,,0,0,0,https://twitter.com/adriana61590726/status/1607680539053690880,2409770520,adriana61590726
1484,1607679948105601025,Tue Dec 27 10:09:03 +0000 2022,0,lama lebih anak palestina jadi tahan rumah jajah israel ramal badan resmi palestina senin nyata bijak tahan rumah laku jajah israel target fsldkindonesia,1607679948105601025,https://pbs.twimg.com/media/Fk-gZLKaUAAdkNu.jpg,,in,Kalimantan Selatan,0,0,0,https://twitter.com/fsldkkalsel/status/1607679948105601025,1461874231,fsldkkalsel
1485,1607677888442306563,Tue Dec 27 10:00:52 +0000 2022,0,menteri koordinator bidang bangun manusia budaya menko pmk muhadjir effendy nyata perintah keluar bijak khusus antisipasi kerumun malam tahun baru,1607677888442306563,,,in,Jakarta,0,0,0,https://twitter.com/indozonemedia/status/1607677888442306563,350668803,indozonemedia
1486,1607677045206843393,Tue Dec 27 09:57:31 +0000 2022,1,presiden jokowi gelar rapat sama jajar bahas bijak slot terbang domestik maupun mancanegara istana merdeka jakarta menhub jelas presiden dorong jajar tingkat slot terbang penuh kehatihatian,1607677045206843393,https://pbs.twimg.com/media/Fk-duUvagAE1C1d.jpg,,in,"Sleman, Yogyakarta",0,0,0,https://twitter.com/artyunie76/status/1607677045206843393,986831030190424064,artyunie76
1487,1607676159197675522,Tue Dec 27 09:54:00 +0000 2022,13,jabat gubernur dki jakarta heru budi hartono imbau usaha swasta terap bijak wfh imbau kait cuaca ekstrem jadi akhir tahun prediksi badai dashyat hantam wilayah jabodetabek,1607676159197675522,https://pbs.twimg.com/ext_tw_video_thumb/1607646130120323072/pu/img/qtXFzEja_Eqlc5jV.jpg,,in,,1,2,3,https://twitter.com/IDNTimes/status/1607676159197675522,388190238,IDNTimes
1488,1607675718821097472,Tue Dec 27 09:52:15 +0000 2022,36,yeay selamat warga jawa tengah jateng sekarang punya bijak baru kuat budaya toleransi damai lingkung sekolah,1607675718821097472,https://pbs.twimg.com/media/Fk-citAaUAAlCVX.jpg,,in,"Jakarta, Indonesia",0,2,8,https://twitter.com/wahidfoundation/status/1607675718821097472,480230317,wahidfoundation
1489,1607675597488263170,Tue Dec 27 09:51:46 +0000 2022,0,masyarakat apresiasi bijak perintah rkuhp,1607675597488263170,,,in,"Bandar Jaya, Lampung",0,0,0,https://twitter.com/bullshitt404/status/1607675597488263170,1564492139697844224,bullshitt404
1490,1607675308739801088,Tue Dec 27 09:50:37 +0000 2022,0,pbb seru talib cabut bijak lsm tak kerja staff perempuan,1607675308739801088,,,in,"Kota Makassar, Sulawesi Selata",0,0,0,https://twitter.com/idenesiaid/status/1607675308739801088,1540879901800411137,idenesiaid
1491,1607674441949138944,Tue Dec 27 09:47:10 +0000 2022,0,masyarakat dukung bijak perintah perihal rkuhp,1607674441949138944,,,in,"Bandar Jaya, Lampung",0,0,0,https://twitter.com/bullshitt404/status/1607674441949138944,1564492139697844224,bullshitt404
1492,1607674415818633217,Tue Dec 27 09:47:04 +0000 2022,0,masyarakat dukung penuh bijak perintah rkuhp,1607674415818633217,,,in,"Bandar Jaya, Lampung",0,0,0,https://twitter.com/bullshitt404/status/1607674415818633217,1564492139697844224,bullshitt404
1493,1607674389855875072,Tue Dec 27 09:46:58 +0000 2022,0,masyarakat apresiasi bijak perintah rkuhp,1607674389855875072,,,in,"Bandar Jaya, Lampung",0,0,0,https://twitter.com/bullshitt404/status/1607674389855875072,1564492139697844224,bullshitt404
1494,1607673807916908544,Tue Dec 27 09:44:39 +0000 2022,0,minyak dunia lonjak imbas longgar bijak covid china,1607673807916908544,,,in,,0,0,0,https://twitter.com/beritacovid/status/1607673807916908544,3231776798,beritacovid
1495,1607673323936428032,Tue Dec 27 09:42:44 +0000 2022,7,usaha jakarta saran terap bijak kerja rumah work from home wfh susul potensi cuaca ekstrem bakal landa jakarta beberapa hari depan,1607673323936428032,https://pbs.twimg.com/media/Fk-aXj3aAAErYnV.jpg,,in,Indonesia,0,1,2,https://twitter.com/rmol_id/status/1607673323936428032,990237626,rmol_id
1496,1607673049922539520,Tue Dec 27 09:41:38 +0000 2022,0,hayuukkk ikan dukung sama bijak masyarakat yogyakarta sangat bangga pak ganjar,1607673049922539520,,,in,Lubango,0,0,0,https://twitter.com/alethiacaramel1/status/1607673049922539520,2780572673,alethiacaramel1
1497,1607673046055391233,Tue Dec 27 09:41:37 +0000 2022,0,masyarakat daerah istimewa yogyakarta dukung bijak perintah sejahtera masyarakat perintah buat kebiij,1607673046055391233,,,in,,0,0,0,https://twitter.com/aleg11201/status/1607673046055391233,2774404381,aleg11201
1498,1607673042251157505,Tue Dec 27 09:41:37 +0000 2022,0,dukung bijak perintah maju negara indonesia indonesia maju masyarakat sejahtera,1607673042251157505,,,in,Kopo Bandung,0,0,0,https://twitter.com/a7medgamar22/status/1607673042251157505,2934787568,a7medgamar22
1499,1607673034818850816,Tue Dec 27 09:41:35 +0000 2022,0,rakyat indonesia butuh sosial ganjar dukung bijak perintah tingkat ekonomi masyarakat,1607673034818850816,,,in,,0,0,0,https://twitter.com/Alejo18xzLeal/status/1607673034818850816,2767745327,Alejo18xzLeal
1500,1607673030486130691,Tue Dec 27 09:41:34 +0000 2022,0,masyarakat yogyakarta dukung penuh bijak perintah dukung terus perintah,1607673030486130691,,,in,,0,0,0,https://twitter.com/agosstina0/status/1607673030486130691,2752100397,agosstina0
1501,1607673018754662401,Tue Dec 27 09:41:31 +0000 2022,0,maju cipta sama warga sumatera selatan dukung pak ganjar sumatera selatan dukung bijak pem,1607673018754662401,,,in,,0,0,0,https://twitter.com/aleyrodr/status/1607673018754662401,2439074630,aleyrodr
1502,1607673014690406400,Tue Dec 27 09:41:30 +0000 2022,0,maju cipta sama warga sumatera selatan dukung pak ganjar sumatera selatan dukung bijak pem,1607673014690406400,,,in,,0,0,0,https://twitter.com/agus13133609/status/1607673014690406400,2653235155,agus13133609
1503,1607672995774103552,Tue Dec 27 09:41:25 +0000 2022,0,masyarakat kalimantan tengah bangga presiden ganjar rakyat indonesia makin bantu bijak presiden ganj,1607672995774103552,,,in,,0,0,0,https://twitter.com/coldplayersmex/status/1607672995774103552,2424402576,coldplayersmex
1504,1607672032434741254,Tue Dec 27 09:37:36 +0000 2022,1,dokumen bijak tuju nya cuci uang,1607672032434741254,https://pbs.twimg.com/media/Fk-ZL6qaMAMTVmC.jpg,,in,North sumatera Indonesia,0,1,1,https://twitter.com/BoyrezaMuhamma1/status/1607672032434741254,1554740355035082757,BoyrezaMuhamma1
1505,1607671537318125569,Tue Dec 27 09:35:38 +0000 2022,0,tahun baru bakarbakar bakar arang bakar ayam bakar daging bakar udang bakar ikan bakar cumi menko pmk muhadjir effendy kata bijak khusus kait raya tahun baru,1607671537318125569,,,in,"Medan Kota, Indonesia",0,0,0,https://twitter.com/yunankingstar1/status/1607671537318125569,1027203563615793152,yunankingstar1
1506,1607670818338930688,Tue Dec 27 09:32:46 +0000 2022,0,banjir besar sebut potensi jadi jakarta pj gubernur dki jakarta heru budi imbau sektor kantor terap bijak wfh,1607670818338930688,,,in,Indonesia,0,0,0,https://twitter.com/CandraDharmawan/status/1607670818338930688,133082829,CandraDharmawan
1507,1607670583528931328,Tue Dec 27 09:31:50 +0000 2022,5,brin umum potensi cuaca ekstrem jabodetabek desember langkah antisipasi pj gubernur dki jakarta heru budi hartono imbau kelola kantor terap bijak work from home wfh,1607670583528931328,https://pbs.twimg.com/media/Fk-X3xoXEAIoMbB.jpg,,in,"Jakarta Capital Region, Indone",0,2,1,https://twitter.com/validnewsid/status/1607670583528931328,874558344593195008,validnewsid
1508,1607669183374069766,Tue Dec 27 09:26:17 +0000 2022,1,komisi i dprri dukung kembang nuklir energi perintah anggota komisi i dpr dave laksono kata lembaga dukung bijak kembang nuklir energi perintah joko widodo,1607669183374069766,https://pbs.twimg.com/media/Fk-WlvSacAETE9p.jpg,,in,"Kota Binjai, Sumatera Utara",0,0,0,https://twitter.com/mpogolkarbinjai/status/1607669183374069766,1507225019654365184,mpogolkarbinjai
1509,1607669107708809219,Tue Dec 27 09:25:58 +0000 2022,1,penting bijak baru kait pph contoh hitung,1607669107708809219,,,in,,0,0,0,https://twitter.com/CeletukWarga/status/1607669107708809219,1279726915469733889,CeletukWarga
1510,1607667708807770112,Tue Dec 27 09:20:25 +0000 2022,0,presiden joko widodo jokowi nilai bingung rombak reshuffle kabinet bijak sebut isu realisasi,1607667708807770112,,,in,"Jakarta Capital Region, Indone",0,0,0,https://twitter.com/medcom_id/status/1607667708807770112,902837643024539651,medcom_id
1511,1607665812059590656,Tue Dec 27 09:12:53 +0000 2022,0,indonesia makin maju bijak perintah presiden ganjar ganjar bapak bangun baik moga kalimant,1607665812059590656,,,in,Braga Bandung,0,0,0,https://twitter.com/pekenaloi/status/1607665812059590656,2388123192,pekenaloi
1512,1607665703762690048,Tue Dec 27 09:12:27 +0000 2022,0,dukung bijak perintah maju bangsa bijak perintah tentu kaji matang,1607665703762690048,,,in,,0,0,0,https://twitter.com/agang2000_ag23/status/1607665703762690048,2757262599,agang2000_ag23
1513,1607665624792326145,Tue Dec 27 09:12:08 +0000 2022,0,asyik bijak presiden ganjar keren ayo dukung bijak presiden ganjar,1607665624792326145,,,in,Pasteur Bandung,0,0,0,https://twitter.com/alejand74219278/status/1607665624792326145,2627522403,alejand74219278
1514,1607665539064922113,Tue Dec 27 09:11:48 +0000 2022,0,bangun kembang pesat berkat bapak bijak presiden ganjar bukti mampu tingkat kualitas sdm tanah air http,1607665539064922113,,,in,,0,0,0,https://twitter.com/aleyrodr/status/1607665539064922113,2439074630,aleyrodr
1515,1607665389206663171,Tue Dec 27 09:11:12 +0000 2022,0,rakyat dukung bijak presiden ganjar presden selalu sama rakyat kecil,1607665389206663171,,,in,Cikutra Bandung,0,0,0,https://twitter.com/ismet1980/status/1607665389206663171,2857185607,ismet1980
